StudyID,FishID,GEN,time,local_time,GenRKM,Region,GenLat,GenLon,Rel_date,RelRKM,release_latitude,release_longitude,Rel_loc
SB_Spring_2015,SB2015-001,Butte1,2015-04-07T03:05:45Z,2015-04-06 19:05:45.884400,249.05,Sutter Bypass,39.09834,-121.75655,4/6/2015 16:30:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2015,SB2015-001,Butte2,2015-04-08T00:12:30Z,2015-04-07 16:12:30.936300,238.46,Sutter Bypass,39.00687,-121.72227,4/6/2015 16:30:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2015,SB2015-001,Butte3,2015-04-08T22:37:13Z,2015-04-08 14:37:13.587800,226.46,Sutter Bypass,38.92734,-121.62995,4/6/2015 16:30:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2015,SB2015-001,SutterBypass_Weir2_RST_Rel,2015-04-07T00:30:00Z,2015-04-06 16:30:00.000000,249.541,Sutter Bypass,39.10239,-121.758804,4/6/2015 16:30:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2015,SB2015-002,Blw_FRConf,2015-04-22T03:55:22Z,2015-04-21 19:55:22.242599,203.468,Lower Sac R,38.778105,-121.607845,4/6/2015 16:30:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2015,SB2015-002,Blw_FRConf,2015-04-22T03:55:22Z,2015-04-21 19:55:22.242599,203.468,Lower Sac R,38.778105,-121.607845,4/6/2015 16:30:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2015,SB2015-002,Blw_FRConf,2015-04-22T04:00:44Z,2015-04-21 20:00:44.817600,203.468,Lower Sac R,38.778105,-121.607845,4/6/2015 16:30:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2015,SB2015-002,Blw_FRConf,2015-04-22T04:00:44Z,2015-04-21 20:00:44.817600,203.468,Lower Sac R,38.778105,-121.607845,4/6/2015 16:30:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2015,SB2015-002,Blw_FRConf,2015-04-22T04:01:40Z,2015-04-21 20:01:40.307600,203.468,Lower Sac R,38.778105,-121.607845,4/6/2015 16:30:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2015,SB2015-002,Blw_FRConf,2015-04-22T04:01:40Z,2015-04-21 20:01:40.307600,203.468,Lower Sac R,38.778105,-121.607845,4/6/2015 16:30:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
