StudyID,FishID,GEN,time,local_time,GenRKM,Region,GenLat,GenLon,Rel_date,RelRKM,release_latitude,release_longitude,Rel_loc
SB_Spring_2019,SB2019-001,Butte0.8,2019-05-06T06:50:29Z,2019-05-05 22:50:29.702400,249.498,Sutter Bypass,39.09948,-121.75703,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte0.8,2019-05-06T06:50:34Z,2019-05-05 22:50:34.694100,249.498,Sutter Bypass,39.09948,-121.75703,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte0.8,2019-05-06T06:50:54Z,2019-05-05 22:50:54.643800,249.498,Sutter Bypass,39.09948,-121.75703,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte0.8,2019-05-06T06:50:59Z,2019-05-05 22:50:59.633700,249.498,Sutter Bypass,39.09948,-121.75703,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte0.8,2019-05-06T06:51:09Z,2019-05-05 22:51:09.604500,249.498,Sutter Bypass,39.09948,-121.75703,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte0.8,2019-05-06T06:51:19Z,2019-05-05 22:51:19.577600,249.498,Sutter Bypass,39.09948,-121.75703,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte0.8,2019-05-06T06:51:29Z,2019-05-05 22:51:29.557400,249.498,Sutter Bypass,39.09948,-121.75703,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte0.8,2019-05-06T06:51:59Z,2019-05-05 22:51:59.483699,249.498,Sutter Bypass,39.09948,-121.75703,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte0.8,2019-05-06T06:52:59Z,2019-05-05 22:52:59.348700,249.498,Sutter Bypass,39.09948,-121.75703,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte1,2019-05-06T06:47:39Z,2019-05-05 22:47:39.475800,249.05,Sutter Bypass,39.09834,-121.75655,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte1,2019-05-06T06:49:09Z,2019-05-05 22:49:09.180800,249.05,Sutter Bypass,39.09834,-121.75655,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte1,2019-05-06T06:49:19Z,2019-05-05 22:49:19.149000,249.05,Sutter Bypass,39.09834,-121.75655,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte1,2019-05-06T06:49:44Z,2019-05-05 22:49:44.071200,249.05,Sutter Bypass,39.09834,-121.75655,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte1,2019-05-06T06:50:28Z,2019-05-05 22:50:28.938999,249.05,Sutter Bypass,39.09834,-121.75655,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte1,2019-05-06T06:50:33Z,2019-05-05 22:50:33.925499,249.05,Sutter Bypass,39.09834,-121.75655,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte1,2019-05-06T06:50:48Z,2019-05-05 22:50:48.882599,249.05,Sutter Bypass,39.09834,-121.75655,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte1,2019-05-06T06:50:58Z,2019-05-05 22:50:58.852500,249.05,Sutter Bypass,39.09834,-121.75655,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte1,2019-05-06T06:51:08Z,2019-05-05 22:51:08.817500,249.05,Sutter Bypass,39.09834,-121.75655,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte1,2019-05-06T06:51:13Z,2019-05-05 22:51:13.801099,249.05,Sutter Bypass,39.09834,-121.75655,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte1,2019-05-06T06:51:28Z,2019-05-05 22:51:28.755000,249.05,Sutter Bypass,39.09834,-121.75655,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte1,2019-05-06T06:51:53Z,2019-05-05 22:51:53.678500,249.05,Sutter Bypass,39.09834,-121.75655,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte1,2019-05-06T06:52:03Z,2019-05-05 22:52:03.649499,249.05,Sutter Bypass,39.09834,-121.75655,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte1,2019-05-06T06:53:03Z,2019-05-05 22:53:03.490900,249.05,Sutter Bypass,39.09834,-121.75655,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte2,2019-05-06T14:01:41Z,2019-05-06 06:01:41.159600,238.46,Sutter Bypass,39.00687,-121.72227,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte3,2019-05-06T23:46:00Z,2019-05-06 15:46:00.286200,226.46,Sutter Bypass,38.92734,-121.62995,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte4,2019-05-07T00:45:09Z,2019-05-06 16:45:09.294800,224.89,Sutter Bypass,38.915024,-121.62542,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
SB_Spring_2019,SB2019-001,Butte6,2019-05-07T22:42:36Z,2019-05-07 14:42:36.822899,249.541,NA,39.10239,-121.758804,5/5/2019 21:00:00,249.541,39.10239,-121.758804,SutterBypass_Weir2_RST_Rel
