"Trib" "RunYr" "Wk" "TribInd" "YrInd" "WkInd" "Rel1" "Recap1" "mr_flow"
"battle creek_ubc" 2012 3 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2012 4 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2012 5 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2012 6 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2012 7 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2012 8 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2012 9 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2012 10 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2012 12 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2013 4 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2013 5 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2013 6 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2013 7 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2013 8 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2013 9 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2014 5 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2014 8 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2016 50 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2016 3 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2016 11 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2017 52 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2017 53 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2017 4 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2017 5 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2018 3 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2018 5 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2018 7 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2018 11 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2018 14 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2019 1 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2019 6 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2020 4 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2020 6 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2020 7 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2021 45 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2021 46 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2021 51 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2021 5 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2021 6 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2021 9 FALSE FALSE FALSE 0 0 FALSE
"battle creek_ubc" 2021 10 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2003 4 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2003 5 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2003 6 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2003 7 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2003 8 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2003 9 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2003 10 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2003 11 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2003 12 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2003 13 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2003 14 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2003 15 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2003 16 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2003 17 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2003 18 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2003 20 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2004 49 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2004 50 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2004 51 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2004 2 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2004 5 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2004 6 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2004 7 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2004 8 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2004 9 FALSE FALSE FALSE 0 0 FALSE
"clear creek_lcc" 2004 10 FALSE FALSE FALSE 0 0 FALSE
