par_names,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,stream
predicted_spawners[9],7.97781380918476,4.1035156549607574e-4,0.06424596082813658,7.803180447276451,7.987604581176709,7.999113017501765,7.999984540050326,7.999999999999151,24512.04063740756,1.0000084134856757,clear creek
predicted_spawners[10],43.5709862759736,0.09280075914079607,8.149781497789215,30.365133073383657,37.97381730576803,42.63929298103221,47.926380366185064,66.73643118129714,7712.388038855417,1.0003773734242658,clear creek
predicted_spawners[11],135.58243675821032,0.04735921312834916,11.67475188510891,113.78387693044445,127.49939988978352,135.20739168033668,143.21253762109478,159.64436823723136,60769.59796969204,0.9999926959738341,clear creek
predicted_spawners[12],90.4633796919727,0.04710728735446029,6.101388655799916,74.08473340265267,87.82078704961197,93.49124466303721,94.92112462154871,94.99999953238716,16775.720732202426,1.000043607135178,clear creek
predicted_spawners[13],44.17787941561849,0.010357380282438051,1.4366611995125065,39.81929549543462,44.0308002274975,44.818313708285565,44.9874802306216,44.99999984106079,19240.168947362206,1.0000086283845737,clear creek
predicted_spawners[14],28.81742935902614,0.00364778285462286,0.6206329789010091,27.102892915690013,28.948324326101762,28.997960737668677,28.999980200582392,28.999999999999737,28947.54534737833,1.000013215648108,clear creek
predicted_spawners[15],20.90473458324578,0.034032809768176124,4.155525309037256,11.8332693780186,17.779658330501775,22.153671508140558,24.82918432886065,24.99999890587192,14909.26558415247,1.0003347218302463,clear creek
predicted_spawners[16],47.17854775172141,0.019838053952641165,2.8781619330306385,38.633551786708516,46.57257684975833,48.566057882320465,48.97617804977904,48.999999811771836,21049.041074273428,1.0000972374280723,clear creek
predicted_spawners[17],61.821639005423364,0.002946282508236488,0.4315478857095119,60.56116952211219,61.860989009153826,61.985728844031314,61.99961123274742,61.99999999987695,21454.046203646387,0.9999796117850128,clear creek
predicted_spawners[18],55.866767051111225,0.028961256726448382,7.5220896895834954,42.1361474676128,50.60135348464793,55.507937306357604,60.7728456641144,71.6118305076509,67459.35865546601,1.000006092736293,clear creek
predicted_spawners[19],183.46885101591903,0.05465771935186292,13.54339464158012,157.85239700014915,174.1496742740605,183.1263278705564,192.3132045100789,211.228091832293,61397.693207143275,0.9999665385481036,clear creek
b1_survival,6.061928835798534,0.08997842071418821,4.225177809263743,1.1539582542076823,3.5096221983947786,5.164433699070911,7.462228060164166,16.37523885752888,2205.023630051283,1.0012583564920738,clear creek
predicted_spawners[1],219.45253497289394,0.06222347867197644,14.877142304437443,191.29578191350302,209.26214030245086,219.17419082566056,229.27517994025615,249.51381010698856,57165.033200372316,0.9999854577672104,mill creek
predicted_spawners[2],58.97151436619364,0.03154043152512201,7.674350368758801,44.86428058063175,53.618561876323376,58.67843174290179,63.96901052388894,75.00748430366569,59203.58202238681,0.9999942712143273,mill creek
predicted_spawners[3],47.876772453684175,0.03433275780382793,7.012733425268971,35.17655210036379,42.93810317867482,47.53824823907348,52.39775546818126,62.49727553030896,41721.24705611768,1.0000112342832463,mill creek
predicted_spawners[4],97.83201536957753,0.005680666018002765,0.5040456179042275,96.49979158132975,97.91356465893706,97.99766274258032,97.99999989950032,98,7873.016715156879,1.0002638426784007,mill creek
predicted_spawners[5],50.52706171788537,0.015255881076759886,0.8737101023538193,47.910040068014865,50.44531861496046,50.94226276838896,50.99990706268389,51,3279.8963942086175,1.000909927745498,mill creek
predicted_spawners[6],79.84622889055379,0.00480908247307055,0.5450277543046113,78.5644085688526,79.93748106749956,79.99861689710218,79.99999995769642,80,12844.369378433057,1.0002469152265985,mill creek
predicted_spawners[7],43.06144702212606,0.06646780139136922,7.1254730863266635,30.377922345828544,38.13220178207592,42.65044221566308,47.517131178810544,58.18126402775305,11492.242487510202,1.0000729908583024,mill creek
b1_survival,-18.10286425367656,4.819848525815722,51.64530610704497,-147.68215902423134,-10.231497337513972,-5.3500698724398434,-3.6005609083333856,-2.0863185784057747,114.81402235542166,1.0185024978173747,mill creek
predicted_spawners[1],643.8579918645395,0.09173667781753918,25.58545238027513,594.6656573585424,626.6133945960969,643.4333032123773,660.67596400934406,695.3854872006202,77785.77509929943,0.999990558191151,deer creek
predicted_spawners[2],100.19605287977119,0.037411779054957885,10.095028124344779,81.34250335859758,93.18291780510249,99.85307163600429,106.81061296401126,120.96281076659182,72811.22615812407,0.9999786242764241,deer creek
predicted_spawners[3],271.4894635872227,0.08341160933898312,17.031438608713387,239.26681985765728,259.87633513820344,271.0408602644221,282.5916423645469,306.5014253880025,41691.70592596439,0.9999605100757809,deer creek
predicted_spawners[4],160.36674408244798,0.014981163988749662,2.106397057821842,154.46637884152517,159.69545384212367,161.1752806071134,161.83093444166684,161.99992463352982,19769.21219678674,1.000284121667404,deer creek
predicted_spawners[5],106.0483266761111,0.04052416026359678,10.51238191430629,86.55110501472248,98.77391593010464,105.6745621449897,112.90964819985176,127.79925370478547,67293.66973019954,1.0000146752085077,deer creek
predicted_spawners[6],376.72709336406206,0.07988091794107928,19.600415323317826,339.1606825667005,363.33635620555225,376.26918275122637,389.72926094600933,416.28338200958,60206.64877428714,0.9999913504895207,deer creek
predicted_spawners[7],41.35652992222009,0.02474556210622955,6.5667331056235465,29.53616454001395,36.74704361716722,41.01378086196019,45.593673034332454,55.210449347058486,70421.307452698,0.9999801609766992,deer creek
b1_survival,1.3509474591407387,0.0244758829698364,1.6616898951751138,-1.045548308280463,0.5329080432525402,1.1478202304820126,1.915491503129596,4.925823240354794,4609.175257316108,1.0009120542804004,deer creek
