"","par_names","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat","stream"
"256","y_pred[5]",69.6337793467391,0.446552283564984,104.555189122205,6.37130638101178,23.0230041671298,42.6747279848257,79.8644892155572,292.414564574389,54820.9496780329,0.999987833618735,"clear creek"
"257","y_pred[6]",174.772625243008,1.11394002152008,258.510038745772,15.8074133023498,58.5100743855326,108.163157588945,200.61474822662,741.136028132384,53855.6423861733,1.00001866974895,"clear creek"
"258","y_pred[7]",181.16612613723,1.28587276939099,302.738272761919,16.6854686539459,59.8584265634037,112.108859542346,207.793377158392,752.278497429049,55429.2061365101,1.00006069570466,"clear creek"
"259","y_pred[8]",109.065214294004,0.793583388636549,189.666633138428,10.0128193165257,35.904916176782,67.3463313119012,125.208336615092,450.547735445735,57121.1224264587,1.00000587435238,"clear creek"
"260","y_pred[9]",19.2422748900794,0.151051571341744,35.2816943992699,1.75183939572154,6.25511614484771,11.6868441005894,21.8127146343063,79.5648386924683,54556.7351539937,1.00001566229126,"clear creek"
"261","y_pred[10]",7.19840663176477,0.043184024694927,10.3408777349922,0.653713615863864,2.4046163387196,4.49991341965019,8.33138974248895,29.9170806241256,57341.437410474,0.999978229937407,"clear creek"
"262","y_pred[11]",61.3024665541082,0.387461375114375,90.5099515925664,5.53404798023724,20.3053292888903,37.9734463404513,70.5409585257588,258.713783685839,54567.7232997984,1.00002293244368,"clear creek"
"263","y_pred[12]",602.308387592149,5.03753158246603,1197.29889748523,53.8505289985537,196.805734903533,367.344247382287,688.932121682337,2492.89296328722,56489.7433103868,0.999963727990676,"clear creek"
"264","y_pred[13]",86.0605590465986,0.621220980077652,146.871364917519,7.76773951189441,28.4333874983503,52.7332222230663,98.2950756317313,353.906465477527,55896.1676646919,1.00002886780847,"clear creek"
"265","y_pred[14]",40.3587363300407,0.286491922326533,68.6998527211538,3.67936201130368,13.4002206831616,24.9665075791552,46.3627908655934,169.659755792945,57502.5162072081,0.999972069289202,"clear creek"
"266","y_pred[15]",26.2670598449913,0.188101539035231,44.7732587847935,2.36207156338439,8.59760787033226,16.0892895942503,30.1156596681608,107.896277569465,56656.8875352139,0.999983821256486,"clear creek"
"267","y_pred[16]",22.6451545216159,0.157230371273122,36.596049361763,2.06483690288053,7.49092233405456,13.9646780130889,25.887696664881,93.5610415048051,54174.5770691959,1.00002635763804,"clear creek"
"268","y_pred[17]",45.3806883526046,0.871669854977465,211.731504526108,4.15653032945612,14.8024199979002,27.5444417778209,51.1991610159723,183.959677998674,59002.0244320928,0.999978086297807,"clear creek"
"269","y_pred[18]",55.4495147448528,0.337003808324173,79.3035934377337,5.24402785945446,18.6688884412463,34.6976557787608,64.4421325894588,228.173544104215,55375.3030617978,1.00002307519587,"clear creek"
"270","y_pred[19]",156.155386144309,1.0890582663193,259.915166484182,14.0850365660803,50.995163842787,95.1409784057849,177.854974329772,649.374605301044,56958.8237918694,1.00005379133466,"clear creek"
"271","y_pred[20]",2049.22647828331,12.2793298599505,2946.18314428242,186.127497835369,676.713113514337,1261.73921337516,2363.90374523559,8688.98193528207,57566.5428862954,1.00009320503273,"clear creek"
"272","RE_draws[1]",-0.58262371486038,0.0041950541445017,0.965460900906634,-2.48052657559969,-1.20706356384202,-0.585458946890021,0.0453267319402477,1.33719460580731,52965.6418942774,1.00007106348651,"clear creek"
"273","RE_draws[2]",-0.578262047212415,0.0042392492739027,0.967296527900899,-2.48625802917087,-1.20281593314022,-0.578078488847107,0.0413648216842768,1.35651875006707,52064.4576625149,0.9999662573956,"clear creek"
"274","RE_draws[3]",-0.585765331167246,0.00424174426670554,0.960961782287177,-2.48436680089871,-1.21181418365249,-0.587656507125723,0.0310985332991457,1.32858051428886,51324.3276713701,1.00001102891787,"clear creek"
"275","RE_draws[4]",-0.584227538134684,0.00407215270583064,0.959869394815123,-2.47868669961242,-1.20550009400503,-0.585406956317343,0.0377073146384334,1.31323432191969,55561.7834743967,0.999986290339962,"clear creek"
"276","RE_draws[5]",-0.585198488642087,0.00422807436111856,0.96563241967974,-2.49200089097127,-1.20731152472574,-0.590198527452397,0.0365258917695297,1.33436711463309,52160.1032703658,1.00004504959014,"clear creek"
"277","RE_draws[6]",-0.584734657610202,0.00415288280570874,0.965795564653,-2.50737913291096,-1.1986592084837,-0.584217354461769,0.0335282342444446,1.34032602307443,54084.2812073128,1.0000082693092,"clear creek"
"278","RE_draws[7]",-0.58392795883815,0.00414605572902485,0.961860919996441,-2.4837791664077,-1.20633514974513,-0.578847007150341,0.0382268403441004,1.32478923044669,53821.313084673,1.00000413181713,"clear creek"
"279","RE_draws[8]",-0.582144639274833,0.00420662253604463,0.963707893378527,-2.48362554001118,-1.2066175163254,-0.577643314731783,0.0424873000491236,1.32297228424352,52483.6153630827,0.999995917901287,"clear creek"
"280","RE_draws[9]",-0.581428057756249,0.00404999187248842,0.966020380649903,-2.48385611907543,-1.21112272691099,-0.586058664798677,0.0379706021543854,1.33204981974252,56893.7126232051,0.999983201762294,"clear creek"
"281","RE_draws[10]",-0.581522430596756,0.00408029723453483,0.961783912202644,-2.50452746303486,-1.20205117754034,-0.575383385296245,0.040588736278218,1.31898802820292,55561.1741225229,0.99996968644183,"clear creek"
"282","RE_draws[11]",-0.584113397925438,0.004162835266226,0.964648578193859,-2.50858815432353,-1.20862432703633,-0.582620570229896,0.0366858076263835,1.33621466316847,53698.2097350895,1.00000532775736,"clear creek"
"283","RE_draws[12]",-0.582957260496721,0.00410064963553226,0.966740350631138,-2.50451130746665,-1.20850641076312,-0.58442412233382,0.0444192144710217,1.33047560603193,55579.4651778572,0.999968762613932,"clear creek"
"284","RE_draws[13]",-0.585560987242521,0.00413786077671896,0.965313580599091,-2.50389769466114,-1.20631282079105,-0.588631232190049,0.0340970382817413,1.31515576237641,54423.3265438787,1.00000683873451,"clear creek"
"285","RE_draws[14]",-0.590242455029147,0.00414222561473353,0.959125874822688,-2.50392311911632,-1.21139131406142,-0.589127260408462,0.0298347265555215,1.32713250377838,53614.6795748641,0.999999439290668,"clear creek"
"286","RE_draws[15]",-0.589438599604875,0.00422927816710616,0.969802820403413,-2.50775681501932,-1.21581182043818,-0.589142021963831,0.0377494599454075,1.31387453734985,52581.6711593257,1.00000267054206,"clear creek"
"287","RE_draws[16]",-0.583860402129053,0.0042450634421341,0.963058540826271,-2.49382458616188,-1.20518389426128,-0.58234468284001,0.0348919984188545,1.31973824776865,51467.9658315754,0.999993256137539,"clear creek"
"288","RE_draws[17]",-0.575160725422141,0.00425125458685306,0.960030142311796,-2.46713962767986,-1.19702961733963,-0.57601953327773,0.0439028473811267,1.32289629416877,50995.9293502438,1.00000891007656,"clear creek"
"289","RE_draws[18]",-0.581718214662471,0.00413455451313788,0.95459948021615,-2.470044506673,-1.20027596657645,-0.580462257182477,0.0386332668797171,1.30297211231566,53307.0859551237,1.00006626222254,"clear creek"
"290","RE_draws[19]",-0.589935038711421,0.00418883270579592,0.968111366522572,-2.50238147963206,-1.21576367695258,-0.5921347020428,0.0334739903867334,1.32851527250736,53415.1689958445,0.99999600426113,"clear creek"
"291","RE_draws[20]",-0.577450562522304,0.0041161249724304,0.967502301977942,-2.4931420798648,-1.20232656841731,-0.579327613015963,0.0484956715310107,1.35023706854432,55249.3164968846,1.00003156131937,"clear creek"
"292","var_fit",13834505.5109851,718861.343607581,175593840.489517,146404.335437907,774182.945515859,2090176.64063373,6265304.30140548,77116852.4126846,59666.1883319492,1.00001426659693,"clear creek"
"293","var_res",14266758.6206882,765229.895260785,186902411.465855,95544.2401231022,643789.960362752,1931821.71800037,6198827.4915177,80343853.5557643,59654.8767866968,1.00001342258441,"clear creek"
"294","ss_res",1396.79449636677,3.07726526775247,524.071845079861,604.82585568124,1025.12794545277,1317.09427693395,1686.41384074195,2631.75590788277,29003.5919815246,1.00000178078072,"clear creek"
"295","y_pred_mu",196.960668551458,0.779152936610917,174.243429680837,63.7988355363282,111.609159485656,154.80105034057,225.31830220488,586.713079585582,50011.214112366,1.0000761699566,"clear creek"
"296","R2_data",0.956545986636259,9.57331421454714e-05,0.0163037762669427,0.9181265700225,0.947535983451386,0.959025445432334,0.968108462943462,0.98118398169246,29003.5919815247,1.00000178078072,"clear creek"
"297","R2_fixed",0.47216509825759,0.000174631960053642,0.0378714041270694,0.377959488896931,0.453226473446438,0.481216315168596,0.498880423407601,0.522287457861664,47030.0410449287,1.00003265912078,"clear creek"
"298","spawner_abundance_forecast[1]",193.44359765333,1.12181230577711,266.440357111108,18.0259950168041,64.6558997596997,120.243687087025,224.907704247783,810.696955282346,56410.4565595541,1.00000436290059,"clear creek"
"299","spawner_abundance_forecast[2]",523.840049546183,3.66890722864355,780.58248658751,42.5503742781277,162.577552944675,312.65532325947,598.708451785752,2306.39966245952,45265.1689148506,0.999990184836036,"clear creek"
"300","rps_forecast",-0.586262822294285,0.00420944879152089,0.961306792384375,-2.4866990250595,-1.20943455059584,-0.588993499171356,0.0371762060355232,1.31938040765723,52152.3113310663,0.999965252965068,"clear creek"
"301","lp__",4712.87651088155,0.022089187010409,3.44992489746247,4705.24265152793,4710.76833464208,4713.19853903806,4715.33799894444,4718.65455609473,24392.6968094206,1.0000331379022,"clear creek"
"302","log_mean_redds_per_spawner",-0.693165141212752,0.00287618792112686,0.413689604187522,-1.52117339106644,-0.913760926989485,-0.69243119185448,-0.470806187255449,0.133601285223532,20687.8185633659,1.00019235935571,"mill creek"
"303","sigma_redds_per_spawner",0.824116198904739,0.00341843360924944,0.42518181110207,0.381309441228543,0.562484008850233,0.71678282848625,0.952700453528528,1.92306274191294,15470.1689125269,1.00042268018047,"mill creek"
"304","b1_survival",0.887353000548254,0.00679059218386279,0.785070935549686,-0.684974184183573,0.476309847287567,0.887277903140299,1.30099099240021,2.43310821439753,13366.0321194989,1.00022795329144,"mill creek"
"305","log_redds_per_spawner[1]",-1.12451163027863,0.000265824685570939,0.0667637203467699,-1.25767337796027,-1.16931410603906,-1.12384114347848,-1.07914611841897,-0.995150883415299,63079.8193610842,1.00005618637972,"mill creek"
"306","log_redds_per_spawner[2]",-0.788171759793503,0.000521323599580874,0.129514410262457,-1.04725186784819,-0.874911641463779,-0.785295742593805,-0.698379333431907,-0.543371410281024,61719.3600247186,0.999998563631647,"mill creek"
"307","log_redds_per_spawner[3]",-1.29571459078331,0.000578509246246359,0.143161501130433,-1.5848126455883,-1.39091770641257,-1.29215545999779,-1.19777380570516,-1.0235016614642,61239.5340850084,0.99996033206561,"mill creek"
"308","log_redds_per_spawner[4]",-0.617702372966867,0.006799182321557,0.785677909276121,-2.15883825994593,-1.03308003874513,-0.616943687206714,-0.207654582233035,0.960830515223602,13352.9035074205,1.0002391224713,"mill creek"
"309","log_redds_per_spawner[5]",0.358383772553064,0.000475545997251236,0.117463519522222,0.121233381866953,0.28092876778528,0.361146869790272,0.438004529010482,0.582085040113635,61012.8002202267,0.999986636587697,"mill creek"
"310","log_redds_per_spawner[6]",-0.77357664502533,0.00677467375465185,0.784778073925446,-2.32494761894633,-1.18774680373518,-0.772248526844008,-0.363372800633622,0.805968429673758,13418.9010238547,1.00021960324293,"mill creek"
"311","log_redds_per_spawner[7]",-0.617451796652247,0.000623766168571477,0.156533208061692,-0.934187345082793,-0.720259371388428,-0.614008880118267,-0.510905185650772,-0.320823127070367,62975.1687282147,1.00002440267241,"mill creek"
"312","conversion_rate[1]",0.3255348080568,8.64223019660783e-05,0.0217155446587192,0.284314750541126,0.310579893099131,0.325028911067589,0.339885623846682,0.369667663616855,63137.8505781933,1.00005223581536,"mill creek"
"313","conversion_rate[2]",0.458483331858369,0.000236392018935905,0.0591336344022737,0.350900746908042,0.416898854624158,0.455984827710857,0.497390755504883,0.580786877235171,62575.3841201259,1.00000433456662,"mill creek"
"314","conversion_rate[3]",0.276502920878542,0.000157921049029273,0.0394042262527491,0.204986194589019,0.248846831487101,0.274678086924202,0.301865475653258,0.359334466931415,62259.4912608744,0.999963525597811,"mill creek"
"315","conversion_rate[4]",1.31460357237716,0.000472491696184952,0.115777736205279,1.09770214636982,1.23509398501926,1.31077137741707,1.3906869343955,1.55142743115549,60042.9119441305,1.00004382223336,"mill creek"
"316","conversion_rate[5]",1.44087522675425,0.000676438107910674,0.168659459899495,1.12888834370255,1.32435926355261,1.43497419977847,1.54961192562488,1.78976627752905,62167.7684402985,0.999987287010058,"mill creek"
"317","conversion_rate[6]",1.12667994315195,0.000477167455001543,0.117962361252707,0.906681524774275,1.0451335486604,1.12276197705106,1.20468352126424,1.36741721681999,61114.6437054546,0.999970972664962,"mill creek"
"318","conversion_rate[7]",0.545921548360172,0.000336792874615189,0.0851488380384962,0.392905032034772,0.486626022722878,0.541177000878257,0.599952264769349,0.725551570084684,63919.2487794852,1.00001741070826,"mill creek"
"319","redds_per_spawner[1]",0.3255348080568,8.64223019660783e-05,0.0217155446587192,0.284314750541126,0.310579893099131,0.325028911067589,0.339885623846682,0.369667663616855,63137.8505781933,1.00005223581536,"mill creek"
"320","redds_per_spawner[2]",0.458483331858369,0.000236392018935905,0.0591336344022737,0.350900746908042,0.416898854624158,0.455984827710857,0.497390755504883,0.580786877235171,62575.3841201259,1.00000433456662,"mill creek"
"321","redds_per_spawner[3]",0.276502920878542,0.000157921049029273,0.0394042262527491,0.204986194589019,0.248846831487101,0.274678086924202,0.301865475653258,0.359334466931415,62259.4912608744,0.999963525597811,"mill creek"
"322","redds_per_spawner[4]",0.813082807321344,0.0341091395597344,3.00219630785617,0.115459176729598,0.355909057464068,0.539591079190887,0.812487636136735,2.61386643230183,7747.05510366342,1.00025170618945,"mill creek"
"323","redds_per_spawner[5]",1.44087522675425,0.000676438107910674,0.168659459899495,1.12888834370255,1.32435926355261,1.43497419977847,1.54961192562488,1.78976627752905,62167.7684402985,0.999987287010058,"mill creek"
"324","redds_per_spawner[6]",0.694447471173092,0.0290358780588158,2.5670838327323,0.0977885667769459,0.304907507126579,0.461973140627492,0.69532716737892,2.23886365912533,7816.46118230506,1.0002308160145,"mill creek"
"325","redds_per_spawner[7]",0.545921548360172,0.000336792874615189,0.0851488380384962,0.392905032034772,0.486626022722878,0.541177000878257,0.599952264769349,0.725551570084684,63919.2487794852,1.00001741070826,"mill creek"
